"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"2642","ENSG00000102218",7.00247,5.32409,7.5573,8.52286,7.16528,9.72102,7.58443,9.34717,8.68202,6.34983,6.28996,9.16187,6.94644,8.64859,9.65456,9.20374,6.88272,9.42498,10.4023,7.13445,11.894,10.3373,10.542,9.72651,8.08906,7.76765,10.3588,9.78888,7.64686,9.80284,12.4684,11.6036,0.768977139757581,0.0250680899463577
"2657","ENSG00000102312",27.893276,32.611022,36.89745,25.122428066,41.70304,18.138857,24.1281480053,29.570468,24.240036,30.43776,24.264341,37.132479,18.699728,16.117528,25.214359,32.001698,29.9410399847,21.728083,19.975531,15.292486,22.388079,18.546518025,21.3348287498,16.6979050458,36.028912,20.174133,16.941977,11.2459660111,12.276552,15.759013,19.0274584413,13.876521,1.43466305620205,0.033193524681296
"2700","ENSG00000102786",15.25494213,19.48824,15.039501,28.930526,17.757629,32.3707070669,23.839998,21.356535,18.726215036,20.994905,18.029798,36.691617,24.898637,18.592376,25.074574,20.078893,25.535649,24.810235,18.5560120376,14.50947,28.794548,28.2129672,24.579975,27.349473,23.778317,27.9195835,30.267402,31.378246,18.253588,27.621801,39.73567,30.133852,0.634194637355796,0.0219501967988738
"2725","ENSG00000102921",15.6672,20.89136,22.77929,30.6348,21.495173,27.07183,28.979894,33.18011,17.399664,17.62123,30.13423,35.15511,25.13038,16.90185,28.448081,29.94964,20.96609,23.71934,24.68875,19.35329,19.205036,20.99115,27.043945,32.40049,27.87912,35.301,36.20055,48.7575,20.41784,28.68648,36.62001,20.02876,0.674357995236606,0.00327315316926574
"2773","ENSG00000103194",75.08081,73.29558,68.76114,91.326641,69.89282,92.48384,84.695835,83.116722,68.61198,65.70693,74.162922,92.12592,94.06648,82.544832,87.19327,85.43554,75.54745,87.427890729,76.798763146,79.569097,82.046335,88.577415,107.53221,100.402869,87.09745,88.562258,97.36424,133.94951,104.6111846756,82.9201330444,102.80478,90.4942020013,0.816301319824215,0.00202776229795294
"2837","ENSG00000103550",33.66965,19.01035,15.37264,39.07596,16.82669,33.8628,40.50043,30.7026,35.27359,25.82078,28.12166,33.3431,13.90772,46.039516,43.63906,26.27443,25.40896,43.68864,39.69877,66.40204,37.53774,49.37514,62.35106,58.41952,25.99845,50.56131,55.23536,48.06143,69.71155,45.53215,49.18642,43.4379922217,0.588859969062407,0.0301793300354883
"2972","ENSG00000104833",222.99769,235.63158,280.81414,177.08361,202.87473,72.57765,151.50621,173.56044,170.851,174.20186,290.40035,123.59797,228.40757,71.30487,161.45134,162.68034,134.98419,104.97816,106.95331,44.017494,90.068576,75.267964,85.69372,42.046726,139.01789,104.82434,110.75815,65.6139765,38.137184,83.11225,50.111,55.86073,1.63959001051471,0.0243737634190697
"3013","ENSG00000104969",152.7993,146.4954,172.70806,121.51953,164.98174,111.97098,145.479865,132.55638,141.08863,127.767482,147.70523,108.08778,138.33213,113.905555,135.921222,156.084147,145.36387,116.54834,119.26406,128.367265,117.61612,124.32002,96.818495,111.51798,142.12883,107.497134,110.2838,91.81564,117.30122,116.205356,99.47656,92.6164,1.24526135490215,0.0160785432242466
"3036","ENSG00000105137",4.662505,2.98735,3.27245,7.19352,3.33076,8.0909276319,7.948637,4.81037,6.062665,2.04995,3.989456,7.19119,3.816672,7.276272,5.464064092,2.252865,3.21871,9.55943,6.95660707,11.917179,12.64335,11.56315,7.97514,15.70573,4.6193,8.928469,11.100197,16.75283,17.32431,16.26669,7.764217,9.659545,0.508249257699758,0.0126660549261384
"3057","ENSG00000105245",89.569620877,72.12600801,68.898091,66.437,86.61724,34.9274323812,63.615809,52.8480846037,75.080907,57.959726,61.592048,58.3176,74.81609,32.4881105,56.9179842654,70.75537,50.989643,40.87118,60.51326,23.939626,51.69813,42.38636,38.57442,45.556904862,50.91743,49.874364,42.8923,41.69559,28.0694527156,34.35765193,40.606083,49.13619,1.45624293099966,0.033563397567228
"3110","ENSG00000105464",23.5993,20.2136,16.5533,16.0851,18.1021,7.73911,11.5894,14.1456,19.589,13.5364,17.0321,15.7951,17.767,5.34638,14.4006,15.2559,12.0244,7.64782,9.64509,2.76469,8.98725,7.07231,8.76465,5.32519,11.2182,7.94832,8.30727,5.73784,3.38535,7.64852,5.80917,5.44789,1.58332427010035,0.0229839511412195
"3133","ENSG00000105559",3.846001,3.283044,2.976911,5.3482414,3.547545404,9.1207741,8.744948,7.805438,7.410953,3.010193,3.452398,13.494887,2.94264,7.321862,5.758051,7.78619,5.95598263,11.93799,10.331625,11.44537,8.668707,15.279255,10.50769,18.234302,11.4342,17.134657,21.74421,15.42139,24.834225,17.379041,11.45759,14.139359,0.4401600528624,0.0123556967260549
"3134","ENSG00000105568",499.99615,512.78074186,486.82225,434.36999,495.96517,428.90111,480.36866,466.03021,471.03748,468.6983,508.96414,372.44783,428.61153,373.92775,438.530268,487.42602,508.416309,358.0872,483.43859,443.11935,390.511101,411.36166,393.728028,388.26923,538.47516,367.69896,365.19074,334.57729,378.234003,401.908754,404.327610065,318.24259,1.10272278644266,0.0254105428913273
"3172","ENSG00000105700",86.8443943492,75.99825,83.749834691,84.98228,66.21698,102.7450944371,94.986,93.55207,92.90577,65.60695,76.938015,68.83042,79.4305,97.70009,81.5062260788,85.432393594,76.81086371,75.38218,93.14406,84.529842,85.992543,87.873658,85.665024,99.032021,75.139358,81.28705,111.69619,78.38417,111.166184,80.11346,83.434045,85.997,0.831353140887462,0.0372409342789066
"3260","ENSG00000106113",1.59973,2.60509,2.396687,1.305659,2.31002,0.39094,1.3089826,1.335278959,1.86395,3.661602,1.47915,1.578609208,4.97019,0.550863,2.0883629654,2.4743010841,2.585687,1.924117,0.2205471707,0.1540958865,2.488764,1.653294,2.761157,3.841462,2.383467,0.517103,5.706778,1.953943,0.26678439,0.75928,1.076729,1.595621,2.05294016678871,0.0115630360003344
"3280","ENSG00000106299",19.8323,19.1046,22.1763,27.9855,23.0269,21.6483,25.4494,25.53,21.3404,23.5127,23.9596,27.951,22.7296,21.6405,24.996,21.5244,27.6856,23.9685,17.1087,8.70073,24.0089,21.4593,23.1627,21.5401,23.9572,23.6943,21.4931,22.1946,20.3232,22.5234,25.0038,24.2482,0.83627297412268,0.0467973474725041
"3286","ENSG00000106330",73.71045,87.96551,77.9257859151,63.78233,83.57216,44.8804,65.4339,66.4862,51.303668,72.53206,77.69975,50.13017,67.03592,46.955063,60.99864,65.75136,59.4029958291,47.64972,42.02431,43.14883,50.906987,53.609401,59.95745,50.16334,65.00447,48.71586,42.29185,37.1605006274,45.414996,50.06228,46.30838,44.10213,1.34329580342496,0.018596275337359
"3297","ENSG00000106367",212.457,173.3679,181.7665,131.55098,189.6917,162.25751,175.1987,158.6352,172.3211,175.358,196.8886,121.9317,152.3148,153.26602,152.2544006042,150.0372079,192.9021,141.8251,193.0291,173.71697,117.81204,147.1006,165.1702,117.5729,201.9037,154.60953,146.37294,120.614,108.4327,146.6804,134.05004,115.36314,1.20655187104236,0.0406211812438445
"3302","ENSG00000106400",104.20392,84.36284,107.3768,76.96252,112.30322,75.60525,92.14018,80.22592,117.01668,81.23473,90.98071,61.91721,86.76531,95.79162,78.13448,85.25837,88.6991,70.69827,86.49296,87.6899,73.85502,70.55000054,67.521638,60.68915,100.50616,79.20404,88.16037,63.92294,67.67213,72.955029,64.94962,75.00096,1.25639958678361,0.0341286589679585
"3333","ENSG00000106609",45.21212,36.79175,32.48817,49.91487,34.54378,41.69887,45.840415,56.4268,47.67216,45.11065,40.099823,52.8201,42.93176,32.23151,54.908498,42.73518,37.565258,40.08061,41.76552,33.523170461,41.390548,42.393,32.5714040067,40.764,38.98665,42.15981,42.32979,47.892152,35.820883,44.55669,38.52699,38.582276,0.768697575272414,0.0375679199200604
"3457","ENSG00000107854",29.816,28.1833,32.2673,40.1247,32.2877,31.6397,36.3902,39.004,28.4165,32.7939,30.6689,43.8683,31.6278,29.6257,39.8909,35.8171,39.4162,36.7204,23.7502,13.0132,36.548,33.8252,29.85,31.8269,33.6779,31.3952,28.5788,33.7939,26.4492,34.0743,35.0086,36.0686,0.832804199007058,0.0384729894649722
"3572","ENSG00000108691",3.76893,0.746346,0.82952,3.74938,2.04631,8.32724,5.811429,8.27998,4.690271,2.65849,1.1396519686,7.448765,1.70725,7.618911,7.76634,10.7123,3.758822,16.478,5.625676,22.958047,27.729636,34.1196779,11.785013,23.107481,12.219336,25.594972,16.6033,20.111255,7.960792,24.9342531,14.216162,13.556061,0.282447944398105,0.0151351733509665
"3607","ENSG00000108932",1.160232,1.259051,0.464893,3.150695,0.31066,1.16582,2.451728,2.70104,0.322423,0.401951,1.936722,6.30043,1.2074661981,0.65591,0.855944,5.015251,0.617398,0.41109,1.598848,0.0883317,1.076564,2.258925,1.323737,2.843065,2.154935,0.78466,0.498926,1.668964,1.645017,2.41097,2.907752,2.011054,0.337389430646439,0.0256840533824151
"3655","ENSG00000109320",9.761327,7.750298235,8.671198,9.045755785,5.211172,11.885322,10.3977960094,12.8476790044,9.533018,8.117118,8.576537,9.124787,9.84056,10.52725,7.469556,5.5800800722,7.3528190464,8.197427,6.856932,7.306,10.73770546,12.44029,9.111346,10.082518,8.279474,9.858515,15.36532,10.19314,10.086482,10.491824,11.044451,7.782326,0.710648369916558,0.0476635241660511
"3679","ENSG00000109606",123.52108,105.48097,136.97894,151.88288,123.92143,162.5864200379,133.73489,157.776391,128.19601,153.63155,139.181343,153.05647,123.86715,181.367516,144.3284,153.66598,165.90338,158.431122632,121.632271,114.482252158,158.690002,155.50026,166.822756,204.16199,151.49717473,159.207427,169.87777,182.515014,199.37912,182.43426,197.23776,182.66567,0.808445741216516,0.0183698061642756
"3771","ENSG00000110395",17.9463,15.4518,18.3587,20.6904,16.5867,17.915,18.829,19.7379,16.6681,19.011052,19.4127,26.5739,20.9619,14.6769,22.2036,21.18205,21.8352,23.0672,21.1472,15.4552,18.0601,19.775459,18.7555,21.0213,18.5432,18.5035,21.8011,23.5604,18.1486,20.1343,19.6563,21.2,0.885596256687957,0.0485883860012206
"3918","ENSG00000111653",126.98711,146.2,154.69034,133.07871,137.5659600122,111.4528188,121.47507,112.31354,143.42003,157.76451705,132.345739,116.82020119,129.8832,110.087476864,126.323679,112.525775,110.3305200079,100.59338,143.31278,118.452894,90.460355,101.59222,107.824591,94.7027326359,108.121947,129.46971,89.8705022649,87.85019,72.892814,110.465426,113.971436,93.168665,1.18214426729088,0.0320853067273851
"3922","ENSG00000111667",146.124436,151.46718,158.29928,114.017702,141.31755,125.3823,137.825873,130.348781,140.08732,160.21321,147.94987,130.68612,153.98527,125.422757,119.41827,131.01716,122.071138,159.28775,127.20981,148.759724,127.800755,125.39737,134.11156,117.565583,122.08532,126.731642,149.01463,113.60544,152.418119,122.20931,99.208789,88.11335,1.17659232773041,0.0129002372120611
"3986","ENSG00000111981",2.87625,1.9816,1.96786,2.56315,1.52278,2.78846,3.34294,3.56009,2.36975,2.13481,1.8702,3.75152,1.11099,1.57506,4.26003,1.91462,2.67678,5.10959,4.56628,1.99637,3.89017,3.55796,2.43617,3.21747,2.96056,4.19292,2.96422,4.36681,4.46034,3.32322,2.30776,3.8035,0.681251346428781,0.0389015701800532
"4031","ENSG00000112249",14.3722,10.861599,16.48868,17.64609,15.5277,19.77092,19.39451,17.070198,21.5604,11.976657,19.561295,20.24277,24.204119,19.00105,20.590904,18.44312,14.1045,24.666614,10.1268486991,10.52893,26.926087,25.00645,15.317263,29.33504,17.473998,21.32732,28.42909,25.103461,28.139008,30.65624,19.70399,21.986363,0.774889655381322,0.0341751538750431
"4058","ENSG00000112378",1.14062,1.32536,1.52364,2.96516,2.32937,3.01089,2.28157,3.9332,1.89651,1.06363,1.80423,2.39928,3.54152,2.70174,2.16425,3.33873,4.23244,2.75712,1.93889,4.9035,6.47323,4.54232,2.87578,3.34321,2.4022,3.31503,3.65123,4.0525,2.92039,3.57079,3.0133,3.81442,0.518340029628852,0.0154582498559927
"4090","ENSG00000112640",64.2219264952,65.6448289846,72.727949756,61.18356,72.2826797199,58.9225121837,58.179186,56.5332100016,59.6364461881,66.1663,82.303642264,79.09645,58.7999462707,52.6580967,61.37194,56.9646919509,68.27325,68.74914,57.56151775,76.39562049,66.565241,64.4721300599,66.1281735992,66.6641072341,74.1065400408,61.4961200255,53.9759756,61.8528900546,71.59358,75.5416112529,56.8153071186,64.32365,1.17059525632706,0.0134124821432049
"4104","ENSG00000112739",41.1819800096,49.95489,53.76381,62.3957,49.258003,69.62242,56.838094,62.576768,57.02139,54.7619,55.5939,63.61836,51.71895,71.20655,56.08433,65.18092,55.534078,74.96197,35.15849,30.019721,71.082619,57.634614,56.076011,68.46893,52.42494,65.00235,65.501636,71.2650559,51.759199,66.22073,73.10829,83.77077,0.772208488580866,0.00849059428938168
"4122","ENSG00000112877",8.61882,9.078235,3.78971,16.07952,9.97995,14.28165,13.961246,16.70379,13.5559,14.71866,11.3352586,10.81986,12.6749329,8.13911,15.47939,17.09455,17.42895,13.590881,7.579812,9.677319,14.80069,12.1018,12.589176,16.45866,15.61663,11.761205,11.8121367899,17.5592,16.62385,16.29588,11.79471,13.13876,0.515626270458301,0.00712518704909507
"4149","ENSG00000113194",29.80028,34.87738,37.0023,39.58356,35.36133,39.6439,41.385397,43.150741,33.29653,31.42639,39.651118,47.85921,36.46455,32.027789,41.95448,40.771202,37.556205,39.92285,40.334424,44.056085,39.568391,39.393129,34.09008,36.641694,35.054517,40.60627,44.2324049,44.131816,42.830228,39.966965,39.753893,36.2788,0.836823883168468,0.0149170997357809
"4164","ENSG00000113282",37.731501228,43.15869,40.592019,50.66134,40.62972,53.238479,54.11954,42.226667,43.26179,50.956511,43.228788235,60.125018,50.9537,41.321594,58.761676,59.278725,38.0418847518,53.912103,31.52106,25.16598836,64.983208,54.50369,56.0998,66.9139201212,35.1407247446,47.1722819,62.106886,70.823324,58.2863960108,63.256572,60.35164866,68.985767,0.809563782444302,0.0315664970767468
"4186","ENSG00000113441",6.41096,6.0423,7.4473,13.75643,7.89487,10.97717,10.872089,9.99396,8.02376,8.06862,6.26661,14.639178,8.66382,8.24951,11.716521,8.6553377238,11.844222,13.082756,6.18788,6.77427,13.565123,11.80449,12.23742,11.972884,9.636465,9.061927,14.08392,14.066592,7.927341,10.09133,14.47314,16.971728,0.609553595467369,0.00608503791129276
"4229","ENSG00000113758",498.64465,491.6341,576.510805,408.41113,576.3664,418.28071,506.5797,452.00938,398.29878,506.94997,559.0225,379.45976,549.5154,422.00382,437.81761,431.86055,432.60409,501.01769,630.03131,570.789272,451.89319,481.94198,501.35079,452.34459,461.93715,479.0118,447.33007,462.32703,467.823833,503.45062,470.568423,421.00302,1.20045866787172,0.0325533603987874
"4249","ENSG00000114021",30.57341,31.94899,30.513641,39.72597,33.48595,34.942653,37.025154,37.63266,25.004897,45.89765,30.81829,36.489623,33.36287,37.34315,36.116775,31.53735,20.609279,33.58946,17.78732,28.324133,38.948207,33.920709,30.360493,33.806196,26.549368,39.32508,28.49007,26.997629,33.492559,30.035254,32.58218,26.90753,0.847284603730283,0.00426237237457382
"4252","ENSG00000114030",49.1798500093,49.4241,51.728531,53.71692,38.89958662,59.23846,68.8925100017,62.49256,52.10344,56.3562300177,56.0548878453,82.02529,49.80997,65.256904,50.7758892269,63.75665,66.546455,76.17322,58.74182,54.6253704014,65.95373,78.46556,53.735908,74.07816,52.62867,70.73661,65.39809,69.16926,80.0038589002,84.18176,71.96886,66.394467,0.774460665960071,0.0182666243830517
"4270","ENSG00000114268",25.243038,20.626743589,23.05389,18.55754,24.41319,12.58229,18.229643,18.52944,23.626462,15.75578,15.2914158918,25.432875,24.097902723,9.685131475,27.49429,20.138422,21.4983861888,17.261356539,13.8927112877,7.353641,12.499867,12.845706806,9.726692,16.877898,17.5469791203,18.7996919699,18.989642376,11.205582,13.239169,13.900941,12.594807,11.064614,1.37464441572135,0.0143836482210885
"4280","ENSG00000114354",101.42065,91.46347,90.87502,109.2763857197,88.74685,104.86391,114.8757,117.2710177,113.62524,91.28992,112.07422,106.329704,92.3915800037,102.07612,120.421157,111.97995,106.67393,103.2087471,106.35529,124.215486,122.14479,114.87056,101.396035,112.43253,110.5646,108.97213,114.90758209,102.042704,124.93556,107.4965787942,110.78574,111.17236,0.834678085623983,0.00353429531973523
"4307","ENSG00000114631",278.588,269.217,294.004,210.44,244.163,161.584,234.916,212.79,236.809,242.334,286.113,155.542,240.237,150.28,216.675,223.733,228.43,156.09,179.091,129.106,165.329,156.756,153.226,123.356,218.765,165.631,152.076,124.959,122.193,167.553,135.301,112.52,1.32479230966294,0.0147529744104645
"4424","ENSG00000115392",21.6232607,22.4997401551,30.1341,32.0528200041,27.4566500088,40.4924200046,32.88808,32.4701889,14.39274,33.42973,25.7947,23.928860063,28.76103,43.84928,34.482597,22.93365,20.909319,39.45646,27.64203,20.97547,42.66958,36.06422,37.970001,32.079621,20.7343,38.353476,28.3678,39.762641,31.769653,28.687283,35.18499,38.85031,0.737571883912253,0.0193907455808644
"4431","ENSG00000115446",45.00615,40.0594,34.25471,60.16338,52.55834,56.11687,55.03593,51.3617,51.50914,54.5064,45.595095663,55.08829,64.80264,54.29205,64.16074,49.21364,45.96156,55.23689,47.30317,44.975166,53.401145,46.78227,53.86852,52.00686,46.80072,47.38834,63.10605,56.20125,51.267283,43.70774,51.1318,49.09035,0.771871009370127,0.0382675369704386
"4473","ENSG00000115677",145.1269510357,159.810465,151.90878,163.42814,155.607070105,204.7447901068,190.00329,182.3423497,144.7449603,164.528205,142.92317,212.916535,138.20408262,177.2075139,180.443095,172.953521,181.614222,210.9978794,212.809098,257.7236661545,273.9705051144,249.073247,198.1285893893,271.4447510006,199.510415,234.9664492385,208.89678,271.1477610013,246.900482,230.366672,200.394007,214.9712163295,0.827059970015996,0.0273450943061187
"4504","ENSG00000115935",6.45444,6.492118,1.788791,10.712846,4.7535332,12.3654239,11.2401923,7.022937,5.091353,6.64161,6.007297,14.9384394298,7.651591,5.579016,7.482338,6.923458,8.416377,12.45011252,4.016349,5.801098,12.34939,11.482703,8.4217295,18.465648,13.203967,7.283191,16.768145,17.123374,16.857869,9.6104522,10.886755,19.102254,0.47141322202757,0.0142710075033013
"4526","ENSG00000116044",22.62365,30.190184,20.9629604357,38.084812,34.202363004,36.891294,43.309310651,36.487394,29.381164161,30.264356,27.421168,42.395835,54.50011,31.181385,48.070409,36.3876739,33.047121,33.32214,21.36536,17.529818,36.1168828,33.8675131822,28.899208,37.761403,35.0407241,37.2765777,28.311441,51.820744,27.852935,38.593619,37.882965,37.738906,0.697662315399726,0.0247808989590266
"4614","ENSG00000116747",28.34348,26.820147,32.897768,44.46863,28.38003,31.01712,37.27039,41.95084,39.60582,35.85601,30.660363,50.01481,37.76997,26.538371,48.141455,37.79929,41.54425,58.253403,29.287733,12.90676,38.57226,34.719075,38.5982400014,52.417351,38.432219,35.0622603925,41.64466,58.175013,19.899803,31.189925,62.6577371959,76.271404,0.752657863271586,0.0399437924198328
"4616","ENSG00000116750",22.812329,27.841785,25.95885,43.0655310206,20.5406025,43.918947,29.72092,35.98112,30.196378,39.984914,33.915158,36.20741,43.84642,25.5596963342,33.76475,43.09922,44.7760400403,34.56922666,23.747645,20.5662908247,38.89139,43.38005,25.06086,42.0627004617,28.20804,25.153235439,32.60769192,30.708051,29.901811,39.3882318606,47.68607,52.527745,0.636294335344607,0.0172116538406683
"4634","ENSG00000116857",155.895102,156.69913,149.6131,147.4923,166.59468,129.51793,148.44172,145.12357,183.8847,138.85627,158.95004,106.6407100372,146.99988,115.75128,152.94773,140.82002,135.917753,110.30067,108.5927887,109.361401,111.418804,133.37561,110.49439,121.669207,153.01137,121.19125,103.31629,104.209744,108.238737,124.618136,92.1001,124.39998,1.10204870338636,0.0440115662671965
"4637","ENSG00000116874",5.96761,7.455538,5.31107,9.274571,5.80544,9.44698,8.68269,7.47644,7.401827,3.292133,6.786548,10.45878,7.239597,10.68252,11.777514,8.367961,6.88636,11.39304,11.463224,7.21442,11.048421,10.29222,8.190012,9.81395,5.941656,8.90434,12.01835,12.62491,10.52622,8.825746,7.697672,11.41128,0.703531505018494,0.00691385268290078
"4663","ENSG00000117054",48.22271,41.3423647723,56.4851,73.24103022,59.768595,68.5181,57.793879,65.083356,45.32194,52.4342,54.5436608906,82.08769,60.03445,66.398204,62.381595,52.75164,49.845506,57.915749,47.46783,34.466691,51.710017,47.166627,49.241818,67.86145,56.440991,61.324631,51.9415200326,56.904622,62.43238,55.870347,66.034109,82.38528,0.777741825471329,0.0336427227833013
"4706","ENSG00000117411",118.56137,108.76745,110.3340009,82.3374700417,98.92274,103.30017,96.8403,80.17595,98.001379,91.6889,108.5428018034,74.3015500414,87.70346,106.23983,96.31408,95.01485,91.1677479715,80.76559,92.824553,92.2877655183,92.607591418,86.7706013981,88.6551,94.33745,93.84923,93.66175,76.760777,72.1866706523,109.2345308796,84.534058,73.7068988,83.0493508193,1.2038628921085,0.0403366155345081
"4713","ENSG00000117475",13.31424,9.75537,10.287928,16.89908,9.35117,13.07862,15.3736,19.79512,20.240684,18.2154,12.215828,15.14941,11.249919,10.56746,18.36689,17.73184,13.59625,12.955215,11.522109,10.733066,16.289552,12.42118,11.28482,12.46895,15.77523,11.77425,13.970355,12.140084,7.143616,11.098395,13.87485,22.50221,0.655580275938417,0.0196001787085105
"4714","ENSG00000117477",11.58878,10.03488,11.8203,14.582739,11.810917,13.51255,13.801842,12.36945,14.06219,11.19516,14.88906,8.8591,14.751453,14.81373,15.05653,9.25551,16.084435,12.608177,13.755898,8.12174,9.8054,9.984466,7.538254,9.58667,11.48004,9.010219,12.14781,8.908624,7.98971,10.809506,13.165027,19.834512,0.833936396324655,0.0116558975290119
"4744","ENSG00000117632",1652.87395,1590.65265,1751.91165,1516.17113,1726.30336,1316.46098,1530.3962,1389.39749,1379.3817,1650.83077,1986.74976,1254.48772,1465.0008,1474.31934,1376.7099,1260.33547,1629.53356,1699.22515,2305.97822,1817.13185,1376.20363,1465.51686,1834.61499,1579.45742,1540.24418,1564.78457,1624.06176,1456.31065,1476.39136,1550.97068,1809.82788,1850.02682,1.16850557377029,0.0104337018068949
"4779","ENSG00000118160",54.00108,65.43966,57.76233,35.6613806306,57.46197,13.25237,42.27676,41.653844,28.25654,61.59966,44.7539,32.8116,56.120355,18.193444,41.63257,47.72379,40.63577,18.77077,18.2567,10.920958,18.835491,21.97596,21.06322,16.34895,37.58012,25.377056,43.85065,18.960268,5.360941,20.1103,24.19459,22.96455,1.76646603201568,0.0272995736964505
"4795","ENSG00000118276",17.31466,17.413143003,17.46999,27.1344,23.13572,24.63475,22.372105,27.82289,20.79485,15.51461,17.82914,18.50052,33.97965,24.35728,25.98655,20.64511,30.97743,18.34505,8.66933,15.25320614,22.394417,24.237991,14.83167,22.225322,19.15331,29.47204,10.969846,25.09753,19.92692,16.96082,24.55911,14.59905,0.73882356394005,0.0131613173810193
"4798","ENSG00000118307",6.738875,6.9734831717,5.552379,3.89825,5.00155579,4.259001,4.6608,3.587812,6.79017,4.222426,3.5801047,6.617922,7.052386,5.672508,7.18382617,3.15381,3.964798,2.927886,2.444349,0.907980127,3.17027,4.239641,3.845322724,2.456574,5.16692,3.975666,3.51375,2.553755,1.898912,2.4033967,4.368527,9.279521142,1.47912322330742,0.0172277278055379
"4812","ENSG00000118482",22.164162,22.909371,25.67472,28.6055069936,17.938234,32.0638110196,24.945734015,26.775257,25.883219,19.0744680029,20.886726,25.505927,25.2137812239,30.606934,26.24267332,24.76370206,24.638866,28.08305575,18.583855,9.064851315,27.0373314,24.020011,16.5753299,25.296115,24.576294,26.6950711011,22.802148,27.099529,17.571483,23.96450696,32.2030865314,39.285875,0.789093719617299,0.0363424469372309
"4827","ENSG00000118557",1.500207,3.42873,2.560049,10.641902,0.1696948256,3.844283708,5.0554980078,7.845494,3.562492,0.2927692622,5.144216,6.41911,6.151689,4.879816,4.3387556516,5.4461548504,4.2909286653,6.310235,2.4252993728,1.1499224457,6.7899392,3.538812,2.388331,5.599657,0.9902270079,4.1987,9.3201501,7.591829,5.022110053,5.852352,3.540319,7.052837,0.279644763147011,0.0391655003947869
"4948","ENSG00000119711",14.55622,14.196283,16.60511,15.171173,9.04234,21.85019,19.6322400296,21.445067,16.84799,14.564369,10.369114,11.353148,9.88905,12.6395422037,19.6854271589,9.88865,16.060668,18.65528,17.866793,17.884287,15.702954,16.443942,14.823713,18.446543,18.905839,12.732913,17.127088714,18.782856,15.3276,18.593403502,19.110685,18.1496421696,0.696554153603153,0.0371718950035785
"4962","ENSG00000119782",71.1042,62.632542,53.332317,42.215114,62.288954,45.756497,43.7035268,45.3273,67.682145,53.516264,57.766068,35.590974,51.44895,34.637056,45.490904,42.8764735,56.239545,34.4611922,50.543961,38.310547,33.580306,38.325044,41.169001,27.072052,60.11851,38.34504,31.516851,32.155775,20.32184,35.668318,37.801972,25.26714,1.40878293033318,0.0132718523903447
"5013","ENSG00000120158",10.11741,8.35733,10.17571,13.312342,9.13612,11.1075713,13.919938,10.489934,10.44579,11.8766,7.8486600344,15.04598,8.335651,14.4541231,8.74035,11.3679624995,10.04571,12.75658,9.164291,13.81055,11.380338,11.767001,13.45738,18.350939,12.205523,12.01468,13.65937,12.772956,15.16666,10.665575,12.595694,9.374707,0.773842640672024,0.0364354319896741
"5027","ENSG00000120262",2.25585,1.2036384,1.203631,1.87051,1.10212,2.808391,3.253688,4.271688,1.75264,0.57354,1.707583,1.81045,1.287174,0.794842,1.9431596,6.73778,1.518047,2.089849,1.03665,0.552332,2.573132,1.34104,1.079852,1.750144,2.06533,3.66761,0.927624,1.13391,0.320745,1.697997,3.399456,1.00562,0.472394997262025,0.0397372742540697
"5062","ENSG00000120549",2.8899749,4.05587,1.88163744,3.8620770854,3.0179379834,4.5589572989,7.697796,6.014938,1.3228,2.545237,3.7673018,4.636036,5.1407074,4.314597,8.8655064666,4.0130870015,7.10465,10.067317634,5.1813329,5.8191069311,8.094210082,7.0445506034,5.9221303278,14.92515,7.607546,7.4584235,10.4316242936,9.1548301568,10.49212714,9.8941465206,5.0258762,10.4797888,0.535174133827217,0.0483634460305805
"5077","ENSG00000120688",12.5497,9.94727,14.5255,19.1128,15.7073,18.9871,14.6165,18.0608,17.5321,15.9454,15.0618,13.2319,14.4455,13.8665,15.5109,14.1335,20.6734,14.5143,12.9547,9.14247,16.2314,17.94,11.0812,14.7476,17.9265,15.1324,12.6505,11.6235,11.9091,14.2935,17.4321,19.8626,0.745010681405876,0.0344455284098774
"5129","ENSG00000121060",6.28205,10.41076,8.508947,15.73222,7.90702,16.5834,12.15564,15.226394,8.13106,12.80136,4.83002,18.5455178,19.1881637,6.01344,12.466311,16.72314,17.364645,15.95093,12.6875380195,13.281494,19.480058,15.752616,14.480727,24.72099,19.993192,23.684046,20.55575,17.07654,12.89318,14.700197,22.638274,30.584296,0.554607673527673,0.00218285929748892
"5204","ENSG00000121892",28.019833,32.14564,36.9771,42.73106,26.00232,40.770637,36.942839,38.01049,29.10461,42.0143,31.850873,56.63654,35.358629,42.572374,46.356533,42.40485,43.234618,48.38466,30.70916,23.681487,40.403705,39.309663,46.98142,53.31684,42.81826,38.12547,47.02821,64.67918,43.79316,41.7356393,58.85037,69.416167,0.77715990529704,0.0268900826275764
